date,sales,trend,seasonal,dayofweek_effect,holiday_effect,noise,year,month,day,dayofweek,quarter,weekofyear,is_weekend
2021-04-03,736.3758289176714,45.800000000000004,121.648815024615,50.0,30.0,-11.072986106943642,2021,4,3,5,2,13,1
2021-04-04,710.1362267508489,45.900000000000006,78.19378460262587,80.0,30.0,-23.95755785177697,2021,4,4,6,2,13,1
2021-04-05,606.3398231357756,46.0,51.04532047744789,-30.0,0.0,39.29450265832779,2021,4,5,0,2,14,0
2021-04-06,607.3795870914494,46.1,60.57431605201481,0.0,0.0,0.7052710394345723,2021,4,6,1,2,14,0
2021-04-07,631.716020950218,46.2,99.51053111006965,0.0,0.0,-13.994510159851707,2021,4,7,2,2,14,0
2021-04-08,688.9968572648262,46.300000000000004,138.41725905014175,0.0,0.0,4.279598214684439,2021,4,8,3,2,14,0
2021-04-09,722.0112410146202,46.400000000000006,147.85780200843683,30.0,0.0,-2.2465609938165927,2021,4,9,4,2,14,0
2021-04-10,742.6425539884498,46.5,120.56194597911428,50.0,30.0,-4.419391990664452,2021,4,10,5,2,14,1
2021-04-11,745.783962041375,46.6,76.9006280405065,80.0,30.0,12.283334000868503,2021,4,11,6,2,14,1
2021-04-12,581.3964137898539,46.7,49.5462595889078,-30.0,0.0,15.150154200946101,2021,4,12,0,2,15,0
2021-04-13,595.0597720889373,46.800000000000004,58.8697950411479,0.0,0.0,-10.61002295221055,2021,4,13,1,2,15,0
2021-04-14,632.984690250342,46.900000000000006,97.60105506323568,0.0,0.0,-11.5163648128936,2021,4,14,2,2,15,0
2021-04-15,677.8023598432746,47.0,136.30339378630754,0.0,0.0,-5.50103394303288,2021,4,15,3,2,15,0
2021-04-16,676.6017506167857,47.1,145.5401739114974,30.0,0.0,-46.0384232947117,2021,4,16,4,2,15,0
2021-04-17,714.9374205683225,47.2,118.04124181229355,50.0,30.0,-30.30382124397104,2021,4,17,5,2,15,1
2021-04-18,758.815080091742,47.300000000000004,74.17759474285151,80.0,30.0,27.33748534889049,2021,4,18,6,2,15,1
2021-04-19,596.9210583239794,47.400000000000006,46.62170405395372,-30.0,0.0,32.899354270025675,2021,4,19,0,2,16,0
2021-04-20,598.2638630866877,47.5,55.74458387781539,0.0,0.0,-4.980720791127567,2021,4,20,1,2,16,0
2021-04-21,653.4072536001552,47.6,94.27611433903985,0.0,0.0,11.531139261115328,2021,4,21,2,2,16,0
2021-04-22,686.7047118438146,47.7,132.7797087529439,0.0,0.0,6.225003090870722,2021,4,22,3,2,16,0
2021-04-23,781.1964048819946,47.800000000000004,141.8187887128898,30.0,0.0,61.57761616910476,2021,4,23,4,2,16,0
2021-04-24,764.4147574038805,47.900000000000006,114.12325917518899,50.0,30.0,22.391498228691535,2021,4,24,5,2,16,1
2021-04-25,725.5058238204496,48.0,70.06417565006485,80.0,30.0,-2.5583518296153307,2021,4,25,6,2,16,1
2021-04-26,541.3032585883219,48.1,42.31406740033041,-30.0,0.0,-19.110808812008514,2021,4,26,0,2,17,0
2021-04-27,567.3150797039164,48.2,51.24400610906772,0.0,0.0,-32.12892640515145,2021,4,27,1,2,17,0
2021-04-28,641.9532017908349,48.300000000000004,89.58392907349045,0.0,0.0,4.069272717344462,2021,4,28,2,2,17,0
2021-04-29,661.170291480665,48.400000000000006,127.89730638635118,0.0,0.0,-15.127014905686067,2021,4,29,3,2,17,0
2021-04-30,686.8025418144915,48.5,136.74761600644504,30.0,0.0,-28.445074191953484,2021,4,30,4,2,17,0
2021-05-01,724.5333611419596,48.6,108.8648188268102,50.0,30.0,-12.931457684850534,2021,5,1,5,2,17,1
2021-05-02,701.6890657768272,48.7,64.62002584911495,80.0,30.0,-21.630960072287905,2021,5,2,6,2,17,1
2021-05-03,589.228654067343,48.800000000000004,36.68582136589172,-30.0,0.0,33.74283270145129,2021,5,3,0,2,18,0
2021-05-04,611.9661267508922,48.900000000000006,45.43333161190323,0.0,0.0,17.63279513898901,2021,5,4,1,2,18,0
2021-05-05,632.4330951155298,49.0,83.59254794186211,0.0,0.0,-0.1594528263323475,2021,5,5,2,2,18,0
2021-05-06,700.4258767735927,49.1,121.72699399579214,0.0,0.0,29.598882777800526,2021,5,6,3,2,18,0
2021-05-07,711.1475669066357,49.2,130.40020075368335,30.0,0.0,1.5473661529523661,2021,5,7,4,2,18,0
2021-05-08,714.4164975614055,49.300000000000004,102.34218158797088,50.0,30.0,-17.225684026565272,2021,5,8,5,2,18,1
2021-05-09,747.786580967777,49.400000000000006,57.924099422383804,80.0,30.0,30.462481545393146,2021,5,9,6,2,18,1
2021-05-10,560.0967907724734,49.5,29.818589898780104,-30.0,0.0,10.778200873693173,2021,5,10,0,2,19,0
2021-05-11,567.251906926773,49.6,38.39683001330212,0.0,0.0,-20.744923086529127,2021,5,11,1,2,19,0
2021-05-12,622.2820877173824,49.7,76.38886127905447,0.0,0.0,-3.8067735616721636,2021,5,12,2,2,19,0
2021-05-13,646.6458918089062,49.800000000000004,114.35825687660137,0.0,0.0,-17.51236506769515,2021,5,13,3,2,19,0
2021-05-14,675.1126020746642,49.900000000000006,122.86859669395093,30.0,0.0,-27.655994619286727,2021,5,14,4,2,19,0
2021-05-15,743.1734933151616,50.0,94.64994236452883,50.0,30.0,18.523550950632828,2021,5,15,5,2,19,1
2021-05-16,748.3618372211221,50.1,50.07350441171942,80.0,30.0,38.18833280940261,2021,5,16,6,2,19,1
2021-05-17,514.0406139252439,50.2,21.811965401626573,-30.0,0.0,-27.971351476382825,2021,5,17,0,2,20,0
2021-05-18,591.7959332991064,50.300000000000004,30.23654856529501,0.0,0.0,11.259384733811418,2021,5,18,1,2,20,0
2021-05-19,605.4644895652642,50.400000000000006,68.07734094770076,0.0,0.0,-13.012851382436544,2021,5,19,2,2,20,0
2021-05-20,646.6554528694593,50.5,105.89796054475323,0.0,0.0,-9.742507675293924,2021,5,20,3,2,20,0
2021-05-21,683.0141528452219,50.6,114.26203132999939,30.0,0.0,-11.847878484777382,2021,5,21,4,2,20,0
2021-05-22,699.3198428859384,50.7,85.89965827953475,50.0,30.0,-17.27981539359632,2021,5,22,5,2,20,1
2021-05-23,702.9525270626016,50.800000000000004,41.18209450370511,80.0,30.0,0.9704325588965399,2021,5,23,6,2,20,1
2021-05-24,517.0630620590211,50.900000000000006,12.782064387241945,-30.0,0.0,-16.619002328220756,2021,5,24,0,2,21,0
2021-05-25,577.4799687146874,51.0,21.070832199090624,0.0,0.0,5.409136515596776,2021,5,25,1,2,21,0
2021-05-26,608.8737630402626,51.1,58.778525229245375,0.0,0.0,-1.0047621889827392,2021,5,26,2,2,21,0
2021-05-27,642.8898399765054,51.2,96.46880091383349,0.0,0.0,-4.778960937328195,2021,5,27,3,2,21,0
2021-05-28,667.8540486092768,51.300000000000004,104.70532185010879,30.0,0.0,-18.15127324083196,2021,5,28,4,2,21,0
2021-05-29,696.0828041985777,51.400000000000006,76.21823080994447,50.0,30.0,-11.535426611366654,2021,5,29,5,2,21,1
2021-05-30,707.9866423768311,51.5,31.378817860315976,80.0,30.0,15.10782451651512,2021,5,30,6,2,21,1
2021-05-31,534.4781872449823,51.6,2.8598434924947185,-30.0,0.0,10.018343752487615,2021,5,31,0,2,22,0
2021-06-01,543.1815023252043,51.7,11.032607221175276,0.0,0.0,-19.551104895971022,2021,6,1,1,2,22,0
2021-06-02,602.4139168194505,51.800000000000004,48.62727071086602,0.0,0.0,1.9866461085845175,2021,6,2,2,2,22,0
2021-06-03,653.1352673582242,51.900000000000006,86.20752489078836,0.0,0.0,15.02774246743578,2021,6,3,3,2,22,0
2021-06-04,642.9489593375099,52.0,94.33706495993741,30.0,0.0,-33.38810562242743,2021,6,4,4,2,22,0
2021-06-05,708.7132692385261,52.1,65.7460653909273,50.0,30.0,10.8672038475987,2021,6,5,5,2,22,1
2021-06-06,669.7533718621621,52.2,20.805847041079037,80.0,30.0,-13.252475178916933,2021,6,6,6,2,22,1
2021-06-07,525.9011736443342,52.300000000000004,-7.810799727528938,-30.0,0.0,11.411973371863187,2021,6,7,0,2,23,0
2021-06-08,537.4022704113952,52.400000000000006,0.2674535422455193,0.0,0.0,-15.265183130850337,2021,6,8,1,2,23,0
2021-06-09,554.1731545071049,52.5,37.77079652039528,0.0,0.0,-36.09764201329038,2021,6,9,2,2,23,0
2021-06-10,595.3120984387148,52.6,75.26294719637806,0.0,0.0,-32.55084875766325,2021,6,10,3,2,23,0
2021-06-11,666.9693258093927,52.7,83.30762687616496,30.0,0.0,0.9616989332276399,2021,6,11,4,2,23,0
2021-06-12,692.6294852127614,52.800000000000004,54.635035178331805,50.0,30.0,5.194450034429638,2021,6,12,5,2,23,1
2021-06-13,654.4301846356191,52.900000000000006,9.616517137707284,80.0,30.0,-18.086332502088172,2021,6,13,6,2,23,1
2021-06-14,516.6967354938057,53.0,-19.075113681741797,-30.0,0.0,12.771849175547478,2021,6,14,0,2,24,0
2021-06-15,508.80109215113885,53.1,-11.068506603481971,0.0,0.0,-33.2304012453792,2021,6,15,1,2,24,0
2021-06-16,578.2449532998551,53.2,26.366549272801304,0.0,0.0,-1.3215959729463314,2021,6,16,2,2,24,0
2021-06-17,592.8734681762452,53.300000000000004,63.79379217149439,0.0,0.0,-24.220323995249128,2021,6,17,3,2,24,0
2021-06-18,642.1402404761093,53.400000000000006,71.77696263215248,30.0,0.0,-13.036722156043183,2021,6,18,4,2,24,0
2021-06-19,677.4942519261849,53.5,43.046278499856655,50.0,30.0,0.9479734263282803,2021,6,19,5,2,24,1
2021-06-20,644.3648347178016,53.6,-2.0268979765193045,80.0,30.0,-17.208267305679048,2021,6,20,6,2,24,1
2021-06-21,485.2391520788686,53.7,-30.769737036534988,-30.0,0.0,-7.691110884596507,2021,6,21,0,2,25,0
2021-06-22,551.114983354738,53.800000000000004,-22.810872829550785,0.0,0.0,20.12585618428881,2021,6,22,1,2,25,0
2021-06-23,556.9420823015238,53.900000000000006,14.579919691986815,0.0,0.0,-11.537837390462975,2021,6,23,2,2,25,0
2021-06-24,622.6802341099609,54.0,51.966391868658086,0.0,0.0,16.713842241302835,2021,6,24,3,2,25,0
2021-06-25,621.4181592281087,54.1,59.91229632126097,30.0,0.0,-22.594137093152362,2021,6,25,4,2,25,0
2021-06-26,675.9439454959064,54.2,31.14786193760071,50.0,30.0,10.596083558305656,2021,6,26,5,2,25,1
2021-06-27,679.1758333806281,54.300000000000004,-13.95553903252981,80.0,30.0,28.831372413158007,2021,6,27,6,2,25,1
2021-06-28,432.2420421249419,54.400000000000006,-42.72506787251227,-30.0,0.0,-49.43289000254579,2021,6,28,0,2,26,0
2021-06-29,503.7727440676421,54.5,-34.789350822948286,0.0,0.0,-15.937905109409536,2021,6,29,1,2,26,0
2021-06-30,568.7232865663253,54.6,2.5818440227144204,0.0,0.0,11.5414425436108,2021,6,30,2,2,26,0
2021-07-01,590.5913660914101,54.7,39.952273812269965,0.0,0.0,-4.060907720859854,2021,7,1,3,3,26,0
2021-07-02,640.1086133876483,54.800000000000004,47.8856959202223,30.0,0.0,7.422917467426177,2021,7,2,4,3,26,0
2021-07-03,641.9326391988495,54.900000000000006,19.11234293316592,50.0,30.0,-12.07970373431641,2021,7,3,5,3,26,1
2021-07-04,640.7353854931273,55.0,-25.996410256330734,80.0,30.0,1.7317957494579983,2021,7,4,6,3,26,1
2021-07-05,467.21873194648845,55.1,-54.767723345669985,-30.0,0.0,-3.1135447078415894,2021,7,5,0,3,27,0
2021-07-06,531.7254191864479,55.2,-46.8302220467483,0.0,0.0,23.355641233196145,2021,7,6,1,3,27,0
2021-07-07,550.9347418843017,55.300000000000004,-9.45367498172252,0.0,0.0,5.088416866024263,2021,7,7,2,3,27,0
2021-07-08,590.0777266527351,55.400000000000006,27.925673411231024,0.0,0.0,6.7520532415040435,2021,7,8,3,3,27,0
2021-07-09,613.1340385413838,55.5,35.87157786383315,30.0,0.0,-8.237539322449347,2021,7,9,4,3,27,0
2021-07-10,632.9621427824427,55.6,7.1142672638925575,50.0,30.0,-9.75212448144987,2021,7,10,5,3,27,1
2021-07-11,619.0739479938767,55.7,-37.97488824973094,80.0,30.0,-8.651163756392418,2021,7,11,6,3,27,1
2021-07-12,466.9659886659186,55.800000000000004,-66.72305418164726,-30.0,0.0,7.889042847565937,2021,7,12,0,3,28,0
2021-07-13,488.72144728083606,55.900000000000006,-58.758863102758674,0.0,0.0,-8.41968961640526,2021,7,13,1,3,28,0
2021-07-14,540.4434055939477,56.0,-21.35209154398059,0.0,0.0,5.795497137928257,2021,7,14,2,3,28,0
2021-07-15,613.6690230732492,56.1,16.06100710034037,0.0,0.0,41.508015972908765,2021,7,15,3,3,28,0
2021-07-16,627.666671629632,56.2,24.044177560998097,30.0,0.0,17.422494068633846,2021,7,16,4,3,28,0
2021-07-17,625.1071670397208,56.300000000000004,-4.672362316922271,50.0,30.0,-6.5204706433568225,2021,7,17,5,3,28,1
2021-07-18,640.7070239674816,56.400000000000006,-49.71725447579732,80.0,30.0,24.024278443278895,2021,7,18,6,3,28,1
2021-07-19,439.9208150031291,56.5,-78.41767753643983,-30.0,0.0,-8.161507460431029,2021,7,19,0,3,29,0
2021-07-20,445.43523107945856,56.6,-70.40227821698436,0.0,0.0,-40.76249070355708,2021,7,20,1,3,29,0
2021-07-21,503.5974255591969,56.7,-32.94084822245505,0.0,0.0,-20.161726218348083,2021,7,21,2,3,29,0
2021-07-22,523.9145044358104,56.800000000000004,4.530342856327607,0.0,0.0,-37.41583842051711,2021,7,22,3,3,29,0
2021-07-23,592.4447528552889,56.900000000000006,12.575022536115164,30.0,0.0,-7.030269680826173,2021,7,23,4,3,29,0
2021-07-24,621.2917580192715,57.0,-16.076609564519604,50.0,30.0,0.36836758379103396,2021,7,24,5,3,29,1
2021-07-25,639.5755316239843,57.1,-61.05321462152139,80.0,30.0,33.52874624550565,2021,7,25,6,3,29,1
2021-07-26,444.0565559846299,57.2,-89.68199149065347,-30.0,0.0,6.538547475283253,2021,7,26,0,3,30,0
2021-07-27,471.3263813034651,57.300000000000004,-81.59160812035759,0.0,0.0,-4.382010576177285,2021,7,27,1,3,30,0
2021-07-28,529.9362331886172,57.400000000000006,-44.05187843505259,0.0,0.0,16.588111623669782,2021,7,28,2,3,30,0
2021-07-29,506.7781985923949,57.5,-6.499095227447377,0.0,0.0,-44.2227061801577,2021,7,29,3,3,30,0
2021-07-30,593.9427360038763,57.6,1.6304448417049855,30.0,0.0,4.712291162171319,2021,7,30,4,3,30,0
2021-07-31,626.1842201227456,57.7,-26.933083754993703,50.0,30.0,15.417303877739336,2021,7,31,5,3,30,1
2021-08-01,566.4099067839467,57.800000000000004,-71.8183683004564,80.0,30.0,-29.571724915596832,2021,8,1,6,3,30,1
2021-08-02,450.4224461534622,57.900000000000006,-100.35263471067636,-30.0,0.0,22.87508086413858,2021,8,2,0,3,31,0
2021-08-03,472.60534921029193,58.0,-92.16457893959634,0.0,0.0,6.769928149888282,2021,8,3,1,3,31,0
2021-08-04,495.27019786792044,58.1,-54.52404385406358,0.0,0.0,-8.305758278016025,2021,8,4,2,3,31,0
2021-08-05,553.9882852045095,58.2,-16.867352117616278,0.0,0.0,12.655637322125697,2021,8,5,3,3,31,0
2021-08-06,625.0830259747471,58.300000000000004,-8.630831181340845,30.0,0.0,45.413857156087914,2021,8,6,4,3,31,0
2021-08-07,604.952986827804,58.400000000000006,-37.084338273365894,50.0,30.0,3.6373251011699033,2021,8,7,5,3,31,1
2021-08-08,591.6078184476365,58.5,-81.85659327837013,80.0,30.0,4.9644117260067215,2021,8,8,6,3,31,1
2021-08-09,409.1379264037717,58.6,-110.27485560542344,-30.0,0.0,-9.187217990804882,2021,8,9,0,3,32,0
2021-08-10,439.7352570277171,58.7,-101.96785558298711,0.0,0.0,-16.996887389295836,2021,8,10,1,3,32,0
2021-08-11,511.2012450072288,58.800000000000004,-64.20547132365604,0.0,0.0,16.60671633088491,2021,8,11,2,3,32,0
2021-08-12,515.3542618843148,58.900000000000006,-26.424061597507794,0.0,0.0,-17.121676518177345,2021,8,12,3,3,32,0
2021-08-13,572.3713339321251,59.0,-18.059990812262733,30.0,0.0,1.4313247443878494,2021,8,13,4,3,32,0
2021-08-14,583.1636970728733,59.1,-46.38315399182435,50.0,30.0,-9.553148935302334,2021,8,14,5,3,32,1
2021-08-15,587.7572868703531,59.2,-91.02230964457476,80.0,30.0,9.579596514927841,2021,8,15,6,3,32,1
2021-08-16,416.66848548593055,59.300000000000004,-119.30475661980834,-30.0,0.0,6.673242105738969,2021,8,16,0,3,33,0
2021-08-17,469.2915333941609,59.400000000000006,-110.85926549099699,0.0,0.0,20.750798885157987,2021,8,17,1,3,33,0
2021-08-18,476.3439166142557,59.5,-72.95575540864937,0.0,0.0,-10.200327977094943,2021,8,18,2,3,33,0
2021-08-19,519.1718743326729,59.6,-35.03062696145963,0.0,0.0,-5.3974987058674255,2021,8,19,3,3,33,0
2021-08-20,543.6044385402452,59.7,-26.5202871441087,30.0,0.0,-19.575274315646148,2021,8,20,4,3,33,0
2021-08-21,576.2194604753016,59.800000000000004,-54.694674323176,50.0,30.0,-8.885865201522227,2021,8,21,5,3,33,1
2021-08-22,578.2634187683169,59.900000000000006,-99.1825910925801,80.0,30.0,7.54600986089704,2021,8,22,6,3,33,1
2021-08-23,417.8283912159453,60.0,-127.31138111696174,-30.0,0.0,15.139772332907038,2021,8,23,0,3,34,0
2021-08-24,422.9468330147845,60.1,-118.709860501663,0.0,0.0,-18.443306483552508,2021,8,24,1,3,34,0
2021-08-25,496.94412377001714,60.2,-80.64799463209616,0.0,0.0,17.392118402113205,2021,8,25,2,3,34,0
2021-08-26,544.8505261549102,60.300000000000004,-42.56223102118877,0.0,0.0,27.112757176099016,2021,8,26,3,3,34,0
2021-08-27,564.7796738011742,60.400000000000006,-33.88902426329983,30.0,0.0,8.268698064474018,2021,8,27,4,3,34,0
2021-08-28,616.1375552651768,60.5,-61.89836098598447,50.0,30.0,37.53591625116132,2021,8,28,5,3,34,1
2021-08-29,548.9051233267473,60.6,-106.21909269118126,80.0,30.0,-15.47578398207146,2021,8,29,6,3,34,1
2021-08-30,371.6282933496977,60.7,-134.17861258407402,-30.0,0.0,-24.89309406622834,2021,8,30,0,3,35,0
2021-08-31,399.81980809352115,60.800000000000004,-125.40578692839325,0.0,0.0,-35.574404978085575,2021,8,31,1,3,35,0
2021-09-01,503.6502543588486,60.900000000000006,-87.17063187093504,0.0,0.0,29.92088622978366,2021,9,1,2,3,35,0
2021-09-02,525.1776668531298,61.0,-48.909646273951395,0.0,0.0,13.087313127081154,2021,9,2,3,3,35,0
2021-09-03,549.9289699279329,61.1,-40.059336653857955,30.0,0.0,-1.1116934182091014,2021,9,3,4,3,35,0
2021-09-04,578.9096304087858,61.2,-67.88974211761075,50.0,30.0,5.599372526396405,2021,9,4,5,3,35,1
2021-09-05,536.7604518656899,61.300000000000004,-112.0297671883425,80.0,30.0,-22.50978094596753,2021,9,5,6,3,35,1
2021-09-06,440.5081809738238,61.400000000000006,-139.8068586185127,-30.0,0.0,48.91503959233653,2021,9,6,0,3,36,0
2021-09-07,433.2344869101624,61.5,-130.84993672934218,0.0,0.0,2.58442363950455,2021,9,7,1,3,36,0
2021-09-08,471.3588236727903,61.6,-92.42907221930757,0.0,0.0,2.187895892097859,2021,9,8,2,3,36,0
2021-09-09,522.2345134975774,61.7,-53.98081898039644,0.0,0.0,14.515332477973846,2021,9,9,3,3,36,0
2021-09-10,556.4784456142827,61.800000000000004,-44.941739020451536,30.0,0.0,9.620184634734265,2021,9,10,4,3,36,0
2021-09-11,573.7957531024165,61.900000000000006,-72.58192738316608,50.0,30.0,4.477680485582628,2021,9,11,5,3,36,1
2021-09-12,539.6601659339983,62.0,-116.53034495709537,80.0,30.0,-15.809489108906238,2021,9,12,6,3,36,1
2021-09-13,397.41487187058453,62.1,-144.1144952721354,-30.0,0.0,9.429367142719915,2021,9,13,0,3,37,0
2021-09-14,464.8771341073676,62.2,-134.9633558221331,0.0,0.0,37.640489929500674,2021,9,14,1,3,37,0
2021-09-15,492.8613460666853,62.300000000000004,-96.3470548564142,0.0,0.0,26.908400923099553,2021,9,15,2,3,37,0
2021-09-16,536.5615283537824,62.400000000000006,-57.7022041790056,0.0,0.0,31.863732532787946,2021,9,16,3,3,37,0
2021-09-17,533.810262417562,62.5,-48.46542405381429,30.0,0.0,-10.224313528623705,2021,9,17,4,3,37,0
2021-09-18,546.9010354874737,62.6,-75.90686810735471,50.0,30.0,-19.792096405171616,2021,9,18,5,3,37,1
2021-09-19,550.5287054775808,62.7,-119.65555612042624,80.0,30.0,-2.515738401992963,2021,9,19,6,3,37,1
2021-09-20,386.87544743868506,62.800000000000004,-147.0390508070888,-30.0,0.0,1.1144982457738921,2021,9,20,0,3,38,0
2021-09-21,447.09744124963527,62.900000000000006,-137.68638911978366,0.0,0.0,21.88383036941897,2021,9,21,1,3,38,0
2021-09-22,430.28294838246916,63.0,-98.86775902323444,0.0,0.0,-33.84929259429639,2021,9,22,2,3,38,0
2021-09-23,533.6711741132669,63.1,-60.01983227594532,0.0,0.0,30.591006389212275,2021,9,23,3,3,38,0
2021-09-24,539.4605527107697,63.2,-50.57928931765064,30.0,0.0,-3.1601579715797885,2021,9,24,4,3,38,0
2021-09-25,556.9460344468597,63.300000000000004,-77.8163441541918,50.0,30.0,-8.537621398948401,2021,9,25,5,3,38,1
2021-09-26,531.7978353635034,63.400000000000006,-121.36007713129327,80.0,30.0,-20.242087505203354,2021,9,26,6,3,38,1
2021-09-27,351.864754867055,63.5,-148.5381116956296,-30.0,0.0,-33.09713343731539,2021,9,27,0,3,39,0
2021-09-28,441.08386599733365,63.6,-138.97954568190465,0.0,0.0,16.46341167923829,2021,9,28,1,3,39,0
2021-09-29,465.21173127503096,63.7,-99.9546280687372,0.0,0.0,1.4663593437680777,2021,9,29,2,3,39,0
2021-09-30,477.1006902631045,63.800000000000004,-60.90009174207433,0.0,0.0,-25.799217994821078,2021,9,30,3,3,39,0
2021-10-01,516.7457461942009,63.900000000000006,-51.25267836452672,30.0,0.0,-25.90157544127232,2021,10,1,4,4,39,0
2021-10-02,559.0016427720873,64.0,-78.28266324211017,50.0,30.0,-6.715693985802565,2021,10,2,5,4,39,1
2021-10-03,585.8612424259392,64.10000000000001,-121.61918807984875,80.0,30.0,33.38043050578786,2021,10,3,6,4,39,1
2021-10-04,380.4182352480801,64.2,-148.58993772464783,-30.0,0.0,-5.191827027272096,2021,10,4,0,4,40,0
2021-10-05,395.4130695034203,64.3,-138.82407143421753,0.0,0.0,-30.062859062362122,2021,10,5,1,4,40,0
2021-10-06,459.8932391035607,64.4,-99.59189961472046,0.0,0.0,-4.914861281718881,2021,10,6,2,4,40,0
2021-10-07,498.71531203905374,64.5,-60.33021656599284,0.0,0.0,-5.454471394953404,2021,10,7,3,4,40,0
2021-10-08,490.18644180846655,64.60000000000001,-50.47582533270198,30.0,0.0,-53.93773285883143,2021,10,8,4,4,40,0
2021-10-09,566.3150401167883,64.7,-77.29906255285543,50.0,30.0,-1.0858973303562443,2021,10,9,5,4,40,1
2021-10-10,549.7521782005534,64.8,-120.42913119527299,80.0,30.0,-4.618690604173559,2021,10,10,6,4,40,1
2021-10-11,401.63035001196795,64.9,-147.19377728430038,-30.0,0.0,13.924127296268367,2021,10,11,0,4,41,0
2021-10-12,464.7569007483433,65.0,-137.2222211505636,0.0,0.0,36.979121898906904,2021,10,12,1,4,41,0
2021-10-13,489.8464664403858,65.10000000000001,-97.78483415056932,0.0,0.0,22.531300590955148,2021,10,13,2,4,41,0
2021-10-14,501.5037547950594,65.2,-58.318471393843964,0.0,0.0,-5.37777381109661,2021,10,14,3,4,41,0
2021-10-15,524.9094852491062,65.3,-48.259996576060466,30.0,0.0,-22.1305181748334,2021,10,15,4,4,41,0
2021-10-16,621.9873892553875,65.4,-74.87980680960978,50.0,30.0,51.46719606499721,2021,10,16,5,4,41,1
2021-10-17,558.8772033371811,65.5,-117.8071653431086,80.0,30.0,1.184368680289765,2021,10,17,6,4,41,1
2021-10-18,391.50870756997745,65.60000000000001,-144.36987826828152,-30.0,0.0,0.2785858382589241,2021,10,18,0,4,42,0
2021-10-19,431.0202725048849,65.7,-134.19722575291513,0.0,0.0,-0.48250174220006553,2021,10,19,1,4,42,0
2021-10-20,475.20205647264373,65.8,-94.55963874271332,0.0,0.0,3.9616952153571066,2021,10,20,2,4,42,0
2021-10-21,508.1187600907325,65.9,-54.8940316707886,0.0,0.0,-2.887208238478855,2021,10,21,3,4,42,0
2021-10-22,539.8894325891944,66.0,-44.63732727320085,30.0,0.0,-11.473240137604726,2021,10,22,4,4,42,0
2021-10-23,564.1028397731493,66.10000000000001,-71.05998140204292,50.0,30.0,-10.937178824807843,2021,10,23,5,4,42,1
2021-10-24,561.753618868139,66.2,-113.79131572754102,80.0,30.0,-0.6550654043199677,2021,10,24,6,4,42,1
2021-10-25,385.2723101497005,66.3,-140.15919442762413,-30.0,0.0,-10.868495422675299,2021,10,25,0,4,43,0
2021-10-26,422.3501289427927,66.4,-129.792955403664,0.0,0.0,-14.256915653543288,2021,10,26,1,4,43,0
2021-10-27,478.6655175886135,66.5,-89.96308696522442,0.0,0.0,2.1286045538379366,2021,10,27,2,4,43,0
2021-10-28,511.39389512902835,66.60000000000001,-50.10656052255453,0.0,0.0,-5.099544348417105,2021,10,28,3,4,43,0
2021-10-29,587.1195043864094,66.7,-39.66035538524447,30.0,0.0,30.079859771653766,2021,10,29,4,4,43,0
2021-10-30,527.8856202735932,66.8,-65.89498355854658,50.0,30.0,-53.019396167860236,2021,10,30,5,4,43,1
2021-10-31,590.290314609613,66.9,-108.43982242883621,80.0,30.0,21.830137038449237,2021,10,31,6,4,43,1
2021-11-01,427.2989124132818,67.0,-134.62279143667075,-30.0,0.0,24.921703849952582,2021,11,1,0,4,44,0
2021-11-02,401.55891207567953,67.10000000000001,-124.0732832761575,0.0,0.0,-41.46780464816299,2021,11,2,1,4,44,0
2021-11-03,476.2844075549441,67.2,-84.06184056344898,0.0,0.0,-6.853751881606975,2021,11,3,2,4,44,0
2021-11-04,515.845694166903,67.3,-44.025488513181166,0.0,0.0,-7.428817319915829,2021,11,4,3,4,44,0
2021-11-05,535.8485063844943,67.4,-33.40125972114923,30.0,0.0,-28.150233894356425,2021,11,5,4,4,44,0
2021-11-06,572.4839473033251,67.5,-59.459718944857414,50.0,30.0,-15.556333751817506,2021,11,6,5,4,44,1
2021-11-07,553.5581873173402,67.60000000000001,-101.83029577334322,80.0,30.0,-22.211516909316575,2021,11,7,6,4,44,1
2021-11-08,444.90444758370455,67.7,-127.84096128476796,-30.0,0.0,35.04540886847246,2021,11,8,0,4,45,0
2021-11-09,469.39240863246624,67.8,-117.12115923048293,0.0,0.0,18.713567862949223,2021,11,9,1,4,45,0
2021-11-10,516.3896192114928,67.9,-76.94148268839035,0.0,0.0,25.431101899883174,2021,11,10,2,4,45,0
2021-11-11,545.694434556411,68.0,-36.73900672445376,0.0,0.0,14.433441280864699,2021,11,11,3,4,45,0
2021-11-12,549.568151415091,68.10000000000001,-25.95081316056438,30.0,0.0,-22.58103542434458,2021,11,12,4,4,45,0
2021-11-13,585.8620793338855,68.2,-51.84751534051903,50.0,30.0,-10.490405325595473,2021,11,13,5,4,45,1
2021-11-14,594.0289004390874,68.3,-94.05859078547097,80.0,30.0,9.78749122455836,2021,11,14,6,4,45,1
2021-11-15,394.0453859848923,68.4,-119.91205783726875,-30.0,0.0,-24.44255617783891,2021,11,15,0,4,46,0
2021-11-16,473.7225617748805,68.5,-109.03740682856727,0.0,0.0,14.259968603447762,2021,11,16,1,4,46,0
2021-11-17,495.08821531447296,68.60000000000001,-68.70527672236435,0.0,0.0,-4.806507963162697,2021,11,17,2,4,46,0
